"Time (s)","Sound pressure level (dB)"
8.687321233E1,-5.164585552E1
8.697648821E1,-5.068419981E1
8.707922008E1,-3.466711206E1
8.718595071E1,-5.278266648E1
8.729127162E1,-4.461415139E1
8.739349533E1,-4.450190665E1
8.749553371E1,-4.103005879E1
8.760226304E1,-4.384588807E1
8.770826458E1,-6.050736780E1
8.781016625E1,-6.952850795E1
8.791384742E1,-6.701644241E1
8.801794775E1,-6.509414347E1
8.812287646E1,-5.755605096E1
8.822707346E1,-3.743348280E1
8.833040287E1,-3.886487029E1
8.843712587E1,-3.151249483E1
8.854182637E1,-4.044459557E1
8.864394679E1,-5.108923355E1
8.875023983E1,-5.250065582E1
8.885520729E1,-6.924752654E1
8.896077329E1,-6.749080939E1
8.906758046E1,-4.581411861E1
8.917426258E1,-4.237275032E1
8.927763667E1,-4.367307686E1
8.938446067E1,-4.824287789E1
8.948842942E1,-4.342337496E1
8.959234325E1,-4.316874726E1
8.969457629E1,-5.877463209E1
8.980037262E1,-4.534603904E1
8.990239550E1,-4.043449560E1
9.000905233E1,-4.212414000E1
9.011158342E1,-3.056247954E1
9.021795467E1,-3.198707663E1
9.032284900E1,-4.741843089E1
9.042706412E1,-6.041734297E1
9.053378621E1,-6.841399720E1
9.064010883E1,-5.972928046E1
9.074329475E1,-3.647013095E1
9.084539796E1,-4.399723896E1
9.095019946E1,-4.313427652E1
9.105519133E1,-4.094490212E1
9.116013667E1,-3.460282031E1
9.126229675E1,-3.343002125E1
9.136905825E1,-5.252880115E1
9.147178450E1,-3.906001150E1
9.157704458E1,-4.669230357E1
9.167917375E1,-4.521527881E1
9.178357004E1,NaN
9.188862387E1,-3.756073462E1
9.199387862E1,-3.447836827E1
9.209601483E1,-3.490849895E1
9.220235029E1,-5.174797274E1
9.230899654E1,-3.713209233E1
9.241292737E1,-4.191715445E1
9.251802442E1,-4.188517536E1
9.262288817E1,-4.492051607E1
9.272778762E1,-5.279370195E1
9.283456250E1,-3.440493838E1
9.294009112E1,-3.435983347E1
9.304672879E1,-4.210578666E1
9.315023579E1,-4.130938277E1
9.325520458E1,-4.262868915E1
9.336170162E1,-5.050831906E1
9.346368425E1,-4.713925024E1
9.357043887E1,-4.404756929E1
9.367717817E1,-4.169251956E1
9.378060071E1,-4.233399898E1
9.388734100E1,-5.386846572E1
9.399396742E1,-4.226061186E1
9.409734683E1,-4.523245822E1
9.420235562E1,-3.866784565E1
9.430899075E1,-4.393131428E1
9.441412067E1,-4.552962954E1
9.451795233E1,-4.763666324E1
